trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
18530_20251214,23:48:30,23:49:00,94_31005,16,,0,0,
18530_20251214,23:52:00,23:52:00,94_31039,17,,0,0,
18530_20251225,23:06:00,23:06:00,94_61101,0,,0,0,
18530_20251225,23:07:30,23:08:00,94_61093,1,,0,0,
18530_20251225,23:11:00,23:11:30,94_61069,2,,0,0,
18530_20251225,23:13:00,23:13:30,94_61051,3,,0,0,
18530_20251225,23:15:00,23:15:30,94_61044,4,,0,0,
18530_20251225,23:18:30,23:19:00,94_61002,5,,0,0,
18530_20251225,23:21:30,23:22:00,94_60137,6,,0,0,
18530_20251225,23:24:00,23:24:30,94_60111,7,,0,0,
18530_20251225,23:26:00,23:26:30,94_60103,8,,0,0,
18530_20251225,23:29:00,23:29:30,94_60087,9,,0,0,
18530_20251225,23:31:30,23:32:00,94_60095,10,,0,0,
18530_20251225,23:33:30,23:34:00,94_60038,11,,0,0,
18530_20251225,23:35:30,23:36:00,94_60046,12,,0,0,
18530_20251225,23:39:00,23:39:30,94_66076,13,,0,0,
18530_20251225,23:42:00,23:42:30,94_66050,14,,0,0,
18530_20251225,23:44:00,23:44:30,94_66035,15,,0,0,
18530_20251225,23:48:30,23:49:00,94_31005,16,,0,0,
18530_20251225,23:52:00,23:52:00,94_31039,17,,0,0,
18532_20251214,23:36:00,23:36:00,94_61101,0,,0,0,
18532_20251214,23:37:30,23:38:00,94_61093,1,,0,0,
18532_20251214,23:41:00,23:41:30,94_61069,2,,0,0,
18532_20251214,23:43:00,23:43:30,94_61051,3,,0,0,
18532_20251214,23:45:00,23:45:30,94_61044,4,,0,0,
18532_20251214,23:48:30,23:49:00,94_61002,5,,0,0,
18532_20251214,23:51:30,23:52:00,94_60137,6,,0,0,
18532_20251214,23:54:00,23:54:30,94_60111,7,,0,0,
18532_20251214,23:56:00,23:56:30,94_60103,8,,0,0,
18532_20251214,23:59:00,23:59:30,94_60087,9,,0,0,
18532_20251214,24:01:30,24:02:00,94_60095,10,,0,0,
18532_20251214,24:03:30,24:04:00,94_60038,11,,0,0,
18532_20251214,24:05:30,24:06:00,94_60046,12,,0,0,
18532_20251214,24:09:00,24:09:30,94_66076,13,,0,0,
18532_20251214,24:12:00,24:12:30,94_66050,14,,0,0,
18532_20251214,24:14:00,24:14:30,94_66035,15,,0,0,
18532_20251214,24:18:30,24:19:00,94_31005,16,,0,0,
18532_20251214,24:22:00,24:22:00,94_31039,17,,0,0,
18534_20251214,06:16:00,06:16:00,94_61101,0,,0,0,
18534_20251214,06:17:30,06:18:00,94_61093,1,,0,0,
18534_20251214,06:21:00,06:21:30,94_61069,2,,0,0,
18534_20251214,06:23:00,06:23:30,94_61051,3,,0,0,
18534_20251214,06:25:00,06:25:30,94_61044,4,,0,0,
18534_20251214,06:28:30,06:29:00,94_61002,5,,0,0,
18534_20251214,06:31:30,06:32:00,94_60137,6,,0,0,
18534_20251214,06:34:00,06:34:30,94_60111,7,,0,0,
18534_20251214,06:36:00,06:36:30,94_60103,8,,0,0,
18534_20251214,06:39:00,06:39:30,94_60087,9,,0,0,
18534_20251214,06:41:30,06:42:00,94_60095,10,,0,0,
18534_20251214,06:43:30,06:44:00,94_60038,11,,0,0,
18534_20251214,06:45:30,06:46:00,94_60046,12,,0,0,
18534_20251214,06:49:00,06:49:30,94_66076,13,,0,0,
18534_20251214,06:52:00,06:52:30,94_66050,14,,0,0,
18534_20251214,06:54:00,06:54:30,94_66035,15,,0,0,
18534_20251214,06:58:30,06:59:00,94_31005,16,,0,0,
18534_20251214,07:02:00,07:02:00,94_31039,17,,0,0,
18650_20251214,07:05:00,07:05:00,94_62042,0,,0,0,
18650_20251214,07:08:00,07:08:30,94_61002,1,,0,0,
18650_20251214,07:11:00,07:11:30,94_60137,2,,0,0,
18650_20251214,07:13:30,07:14:00,94_60111,3,,0,0,
18650_20251214,07:15:30,07:16:00,94_60103,4,,0,0,
18650_20251214,07:18:00,07:18:30,94_60087,5,,0,0,
18650_20251214,07:20:30,07:21:00,94_60095,6,,0,0,
18650_20251214,07:22:30,07:23:00,94_60038,7,,0,0,
18650_20251214,07:25:00,07:25:30,94_60046,8,,0,0,
18650_20251214,07:29:00,07:29:30,94_60004,9,,0,0,
18650_20251214,07:34:00,07:34:00,94_59006,10,,0,0,
18651_20251214,06:26:00,06:26:00,94_59006,0,,0,0,
18651_20251214,06:29:00,06:29:30,94_60004,1,,0,0,
18651_20251214,06:34:00,06:34:30,94_60046,2,,0,0,
18651_20251214,06:36:30,06:37:00,94_60038,3,,0,0,
18651_20251214,06:38:30,06:39:00,94_60095,4,,0,0,
18651_20251214,06:41:00,06:41:30,94_60087,5,,0,0,
18651_20251214,06:43:30,06:44:00,94_60103,6,,0,0,
18651_20251214,06:46:00,06:46:30,94_60111,7,,0,0,
18651_20251214,06:48:30,06:49:00,94_60137,8,,0,0,
18651_20251214,06:51:30,06:52:00,94_61002,9,,0,0,
18651_20251214,06:55:00,06:55:00,94_62042,10,,0,0,
18652_20251214,07:30:00,07:30:00,94_62042,0,,0,0,
18652_20251214,07:33:00,07:33:30,94_61002,1,,0,0,
18652_20251214,07:36:00,07:36:30,94_60137,2,,0,0,
18652_20251214,07:38:30,07:39:00,94_60111,3,,0,0,
18652_20251214,07:40:30,07:41:00,94_60103,4,,0,0,
18652_20251214,07:43:00,07:43:30,94_60087,5,,0,0,
18652_20251214,07:45:30,07:46:00,94_60095,6,,0,0,
18652_20251214,07:47:30,07:48:00,94_60038,7,,0,0,
18652_20251214,07:50:00,07:50:30,94_60046,8,,0,0,
18652_20251214,07:54:00,07:54:30,94_60004,9,,0,0,
18652_20251214,07:59:00,07:59:00,94_59006,10,,0,0,
18653_20251214,06:31:00,06:31:00,94_59006,0,,0,0,
18653_20251214,06:34:00,06:34:30,94_60004,1,,0,0,
18653_20251214,06:39:00,06:39:30,94_60046,2,,0,0,
18653_20251214,06:41:30,06:42:00,94_60038,3,,0,0,
18653_20251214,06:43:30,06:44:00,94_60095,4,,0,0,
18653_20251214,06:46:00,06:46:30,94_60087,5,,0,0,
18653_20251214,06:48:30,06:49:00,94_60103,6,,0,0,
18653_20251214,06:51:00,06:51:30,94_60111,7,,0,0,
18653_20251214,06:53:30,06:54:00,94_60137,8,,0,0,
18653_20251214,06:56:30,06:57:00,94_61002,9,,0,0,
18653_20251214,07:00:00,07:00:00,94_62042,10,,0,0,
18654_20251214,07:35:00,07:35:00,94_62042,0,,0,0,
18654_20251214,07:38:00,07:38:30,94_61002,1,,0,0,
18654_20251214,07:41:00,07:41:30,94_60137,2,,0,0,
18654_20251214,07:43:30,07:44:00,94_60111,3,,0,0,
18654_20251214,07:45:30,07:46:00,94_60103,4,,0,0,
18654_20251214,07:48:00,07:48:30,94_60087,5,,0,0,
18654_20251214,07:50:30,07:51:00,94_60095,6,,0,0,
18654_20251214,07:52:30,07:53:00,94_60038,7,,0,0,
18654_20251214,07:55:00,07:55:30,94_60046,8,,0,0,
18654_20251214,07:59:00,07:59:30,94_60004,9,,0,0,
18654_20251214,08:04:00,08:04:00,94_59006,10,,0,0,
18655_20251214,06:56:00,06:56:00,94_59006,0,,0,0,
18655_20251214,06:59:00,06:59:30,94_60004,1,,0,0,
18655_20251214,07:04:00,07:04:30,94_60046,2,,0,0,
18655_20251214,07:06:30,07:07:00,94_60038,3,,0,0,
18655_20251214,07:08:30,07:09:00,94_60095,4,,0,0,
18655_20251214,07:11:00,07:11:30,94_60087,5,,0,0,
18655_20251214,07:13:30,07:14:00,94_60103,6,,0,0,
18655_20251214,07:16:00,07:16:30,94_60111,7,,0,0,
18655_20251214,07:18:30,07:19:00,94_60137,8,,0,0,
18655_20251214,07:21:30,07:22:00,94_61002,9,,0,0,
18655_20251214,07:25:00,07:25:00,94_62042,10,,0,0,
18656_20251214,08:05:00,08:05:00,94_62042,0,,0,0,
18656_20251214,08:08:00,08:08:30,94_61002,1,,0,0,
18656_20251214,08:11:00,08:11:30,94_60137,2,,0,0,
18656_20251214,08:13:30,08:14:00,94_60111,3,,0,0,
18656_20251214,08:15:30,08:16:00,94_60103,4,,0,0,
18656_20251214,08:18:00,08:18:30,94_60087,5,,0,0,
18656_20251214,08:20:30,08:21:00,94_60095,6,,0,0,
18656_20251214,08:22:30,08:23:00,94_60038,7,,0,0,
18656_20251214,08:25:00,08:25:30,94_60046,8,,0,0,
18656_20251214,08:29:00,08:29:30,94_60004,9,,0,0,
18656_20251214,08:34:00,08:34:00,94_59006,10,,0,0,
18657_20251214,07:26:00,07:26:00,94_59006,0,,0,0,
18657_20251214,07:29:00,07:29:30,94_60004,1,,0,0,
18657_20251214,07:34:00,07:34:30,94_60046,2,,0,0,
18657_20251214,07:36:30,07:37:00,94_60038,3,,0,0,
18657_20251214,07:38:30,07:39:00,94_60095,4,,0,0,
18657_20251214,07:41:00,07:41:30,94_60087,5,,0,0,
18657_20251214,07:43:30,07:44:00,94_60103,6,,0,0,
18657_20251214,07:46:00,07:46:30,94_60111,7,,0,0,
18657_20251214,07:48:30,07:49:00,94_60137,8,,0,0,
18657_20251214,07:51:30,07:52:00,94_61002,9,,0,0,
18657_20251214,07:55:00,07:55:00,94_62042,10,,0,0,
18658_20251214,08:30:00,08:30:00,94_62042,0,,0,0,
18658_20251214,08:33:00,08:33:30,94_61002,1,,0,0,
18658_20251214,08:36:00,08:36:30,94_60137,2,,0,0,
18658_20251214,08:38:30,08:39:00,94_60111,3,,0,0,
18658_20251214,08:40:30,08:41:00,94_60103,4,,0,0,
18658_20251214,08:43:00,08:43:30,94_60087,5,,0,0,
18658_20251214,08:45:30,08:46:00,94_60095,6,,0,0,
18658_20251214,08:47:30,08:48:00,94_60038,7,,0,0,
18658_20251214,08:50:00,08:50:30,94_60046,8,,0,0,
18658_20251214,08:54:00,08:54:30,94_60004,9,,0,0,
18658_20251214,08:59:00,08:59:00,94_59006,10,,0,0,
18659_20251214,07:31:00,07:31:00,94_59006,0,,0,0,
18659_20251214,07:34:00,07:34:30,94_60004,1,,0,0,
18659_20251214,07:39:00,07:39:30,94_60046,2,,0,0,
18659_20251214,07:41:30,07:42:00,94_60038,3,,0,0,
18659_20251214,07:43:30,07:44:00,94_60095,4,,0,0,
18659_20251214,07:46:00,07:46:30,94_60087,5,,0,0,
18659_20251214,07:48:30,07:49:00,94_60103,6,,0,0,
18659_20251214,07:51:00,07:51:30,94_60111,7,,0,0,
18659_20251214,07:53:30,07:54:00,94_60137,8,,0,0,
18659_20251214,07:56:30,07:57:00,94_61002,9,,0,0,
18659_20251214,08:00:00,08:00:00,94_62042,10,,0,0,
18660_20251214,08:35:00,08:35:00,94_62042,0,,0,0,
18660_20251214,08:38:00,08:38:30,94_61002,1,,0,0,
18660_20251214,08:41:00,08:41:30,94_60137,2,,0,0,
18660_20251214,08:43:30,08:44:00,94_60111,3,,0,0,
18660_20251214,08:45:30,08:46:00,94_60103,4,,0,0,
18660_20251214,08:48:00,08:48:30,94_60087,5,,0,0,
18660_20251214,08:50:30,08:51:00,94_60095,6,,0,0,
18660_20251214,08:52:30,08:53:00,94_60038,7,,0,0,
18660_20251214,08:55:00,08:55:30,94_60046,8,,0,0,
18660_20251214,08:59:00,08:59:30,94_60004,9,,0,0,
18660_20251214,09:04:00,09:04:00,94_59006,10,,0,0,
18661_20251214,07:56:00,07:56:00,94_59006,0,,0,0,
18661_20251214,07:59:00,07:59:30,94_60004,1,,0,0,
18661_20251214,08:04:00,08:04:30,94_60046,2,,0,0,
18661_20251214,08:06:30,08:07:00,94_60038,3,,0,0,
18661_20251214,08:08:30,08:09:00,94_60095,4,,0,0,
18661_20251214,08:11:00,08:11:30,94_60087,5,,0,0,
18661_20251214,08:13:30,08:14:00,94_60103,6,,0,0,
18661_20251214,08:16:00,08:16:30,94_60111,7,,0,0,
18661_20251214,08:18:30,08:19:00,94_60137,8,,0,0,
18661_20251214,08:21:30,08:22:00,94_61002,9,,0,0,
18661_20251214,08:25:00,08:25:00,94_62042,10,,0,0,
18662_20251214,09:05:00,09:05:00,94_62042,0,,0,0,
18662_20251214,09:08:00,09:08:30,94_61002,1,,0,0,
18662_20251214,09:11:00,09:11:30,94_60137,2,,0,0,
18662_20251214,09:13:30,09:14:00,94_60111,3,,0,0,
18662_20251214,09:15:30,09:16:00,94_60103,4,,0,0,
18662_20251214,09:18:00,09:18:30,94_60087,5,,0,0,
18662_20251214,09:20:30,09:21:00,94_60095,6,,0,0,
18662_20251214,09:22:30,09:23:00,94_60038,7,,0,0,
18662_20251214,09:25:00,09:25:30,94_60046,8,,0,0,
18662_20251214,09:29:00,09:29:30,94_60004,9,,0,0,
18662_20251214,09:34:00,09:34:00,94_59006,10,,0,0,
18663_20251214,08:26:00,08:26:00,94_59006,0,,0,0,
18663_20251214,08:29:00,08:29:30,94_60004,1,,0,0,
18663_20251214,08:34:00,08:34:30,94_60046,2,,0,0,
18663_20251214,08:36:30,08:37:00,94_60038,3,,0,0,
18663_20251214,08:38:30,08:39:00,94_60095,4,,0,0,
18663_20251214,08:41:00,08:41:30,94_60087,5,,0,0,
18663_20251214,08:43:30,08:44:00,94_60103,6,,0,0,
18663_20251214,08:46:00,08:46:30,94_60111,7,,0,0,
18663_20251214,08:48:30,08:49:00,94_60137,8,,0,0,
18663_20251214,08:51:30,08:52:00,94_61002,9,,0,0,
18663_20251214,08:55:00,08:55:00,94_62042,10,,0,0,
18664_20251214,09:30:00,09:30:00,94_62042,0,,0,0,
18664_20251214,09:33:00,09:33:30,94_61002,1,,0,0,
18664_20251214,09:36:00,09:36:30,94_60137,2,,0,0,
18664_20251214,09:38:30,09:39:00,94_60111,3,,0,0,
18664_20251214,09:40:30,09:41:00,94_60103,4,,0,0,
18664_20251214,09:43:00,09:43:30,94_60087,5,,0,0,
18664_20251214,09:45:30,09:46:00,94_60095,6,,0,0,
18664_20251214,09:47:30,09:48:00,94_60038,7,,0,0,
18664_20251214,09:50:00,09:50:30,94_60046,8,,0,0,
18664_20251214,09:54:00,09:54:30,94_60004,9,,0,0,
18664_20251214,09:59:00,09:59:00,94_59006,10,,0,0,
18665_20251214,08:31:00,08:31:00,94_59006,0,,0,0,
18665_20251214,08:34:00,08:34:30,94_60004,1,,0,0,
18665_20251214,08:39:00,08:39:30,94_60046,2,,0,0,
18665_20251214,08:41:30,08:42:00,94_60038,3,,0,0,
18665_20251214,08:43:30,08:44:00,94_60095,4,,0,0,
18665_20251214,08:46:00,08:46:30,94_60087,5,,0,0,
18665_20251214,08:48:30,08:49:00,94_60103,6,,0,0,
18665_20251214,08:51:00,08:51:30,94_60111,7,,0,0,
18665_20251214,08:53:30,08:54:00,94_60137,8,,0,0,
18665_20251214,08:56:30,08:57:00,94_61002,9,,0,0,
18665_20251214,09:00:00,09:00:00,94_62042,10,,0,0,
18666_20251214,09:35:00,09:35:00,94_62042,0,,0,0,
18666_20251214,09:38:00,09:38:30,94_61002,1,,0,0,
18666_20251214,09:41:00,09:41:30,94_60137,2,,0,0,
18666_20251214,09:43:30,09:44:00,94_60111,3,,0,0,
18666_20251214,09:45:30,09:46:00,94_60103,4,,0,0,
18666_20251214,09:48:00,09:48:30,94_60087,5,,0,0,
18666_20251214,09:50:30,09:51:00,94_60095,6,,0,0,
18666_20251214,09:52:30,09:53:00,94_60038,7,,0,0,
18666_20251214,09:55:00,09:55:30,94_60046,8,,0,0,
18666_20251214,09:59:00,09:59:30,94_60004,9,,0,0,
18666_20251214,10:04:00,10:04:00,94_59006,10,,0,0,
18667_20251214,08:56:00,08:56:00,94_59006,0,,0,0,
18667_20251214,08:59:00,08:59:30,94_60004,1,,0,0,
18667_20251214,09:04:00,09:04:30,94_60046,2,,0,0,
18667_20251214,09:06:30,09:07:00,94_60038,3,,0,0,
18667_20251214,09:08:30,09:09:00,94_60095,4,,0,0,
18667_20251214,09:11:00,09:11:30,94_60087,5,,0,0,
18667_20251214,09:13:30,09:14:00,94_60103,6,,0,0,
18667_20251214,09:16:00,09:16:30,94_60111,7,,0,0,
18667_20251214,09:18:30,09:19:00,94_60137,8,,0,0,
18667_20251214,09:21:30,09:22:00,94_61002,9,,0,0,
18667_20251214,09:25:00,09:25:00,94_62042,10,,0,0,
18668_20251214,10:30:00,10:30:00,94_62042,0,,0,0,
18668_20251214,10:33:00,10:33:30,94_61002,1,,0,0,
18668_20251214,10:36:00,10:36:30,94_60137,2,,0,0,
18668_20251214,10:38:30,10:39:00,94_60111,3,,0,0,
18668_20251214,10:40:30,10:41:00,94_60103,4,,0,0,
18668_20251214,10:43:00,10:43:30,94_60087,5,,0,0,
18668_20251214,10:45:30,10:46:00,94_60095,6,,0,0,
18668_20251214,10:47:30,10:48:00,94_60038,7,,0,0,
18668_20251214,10:50:00,10:50:30,94_60046,8,,0,0,
18668_20251214,10:54:00,10:54:30,94_60004,9,,0,0,
18668_20251214,10:59:00,10:59:00,94_59006,10,,0,0,
18669_20251214,09:26:00,09:26:00,94_59006,0,,0,0,
18669_20251214,09:29:00,09:29:30,94_60004,1,,0,0,
18669_20251214,09:34:00,09:34:30,94_60046,2,,0,0,
18669_20251214,09:36:30,09:37:00,94_60038,3,,0,0,
18669_20251214,09:38:30,09:39:00,94_60095,4,,0,0,
18669_20251214,09:41:00,09:41:30,94_60087,5,,0,0,
18669_20251214,09:43:30,09:44:00,94_60103,6,,0,0,
18669_20251214,09:46:00,09:46:30,94_60111,7,,0,0,
18669_20251214,09:48:30,09:49:00,94_60137,8,,0,0,
18669_20251214,09:51:30,09:52:00,94_61002,9,,0,0,
18669_20251214,09:55:00,09:55:00,94_62042,10,,0,0,
18670_20251214,11:30:00,11:30:00,94_62042,0,,0,0,
18670_20251214,11:33:00,11:33:30,94_61002,1,,0,0,
18670_20251214,11:36:00,11:36:30,94_60137,2,,0,0,
18670_20251214,11:38:30,11:39:00,94_60111,3,,0,0,
18670_20251214,11:40:30,11:41:00,94_60103,4,,0,0,
18670_20251214,11:43:00,11:43:30,94_60087,5,,0,0,
18670_20251214,11:45:30,11:46:00,94_60095,6,,0,0,
18670_20251214,11:47:30,11:48:00,94_60038,7,,0,0,
18670_20251214,11:50:00,11:50:30,94_60046,8,,0,0,
18670_20251214,11:54:00,11:54:30,94_60004,9,,0,0,
18670_20251214,11:59:00,11:59:00,94_59006,10,,0,0,
18671_20251214,09:31:00,09:31:00,94_59006,0,,0,0,
18671_20251214,09:34:00,09:34:30,94_60004,1,,0,0,
18671_20251214,09:39:00,09:39:30,94_60046,2,,0,0,
18671_20251214,09:41:30,09:42:00,94_60038,3,,0,0,
18671_20251214,09:43:30,09:44:00,94_60095,4,,0,0,
18671_20251214,09:46:00,09:46:30,94_60087,5,,0,0,
18671_20251214,09:48:30,09:49:00,94_60103,6,,0,0,
18671_20251214,09:51:00,09:51:30,94_60111,7,,0,0,
18671_20251214,09:53:30,09:54:00,94_60137,8,,0,0,
18671_20251214,09:56:30,09:57:00,94_61002,9,,0,0,
18671_20251214,10:00:00,10:00:00,94_62042,10,,0,0,
18672_20251214,12:30:00,12:30:00,94_62042,0,,0,0,
18672_20251214,12:33:00,12:33:30,94_61002,1,,0,0,
18672_20251214,12:36:00,12:36:30,94_60137,2,,0,0,
18672_20251214,12:38:30,12:39:00,94_60111,3,,0,0,
18672_20251214,12:40:30,12:41:00,94_60103,4,,0,0,
18672_20251214,12:43:00,12:43:30,94_60087,5,,0,0,
18672_20251214,12:45:30,12:46:00,94_60095,6,,0,0,
18672_20251214,12:47:30,12:48:00,94_60038,7,,0,0,
18672_20251214,12:50:00,12:50:30,94_60046,8,,0,0,
18672_20251214,12:54:00,12:54:30,94_60004,9,,0,0,
18672_20251214,12:59:00,12:59:00,94_59006,10,,0,0,
18673_20251214,10:21:00,10:21:00,94_59006,0,,0,0,
18673_20251214,10:24:00,10:24:30,94_60004,1,,0,0,
18673_20251214,10:29:00,10:29:30,94_60046,2,,0,0,
18673_20251214,10:31:30,10:32:00,94_60038,3,,0,0,
18673_20251214,10:33:30,10:34:00,94_60095,4,,0,0,
18673_20251214,10:36:00,10:36:30,94_60087,5,,0,0,
18673_20251214,10:38:30,10:39:00,94_60103,6,,0,0,
18673_20251214,10:41:00,10:41:30,94_60111,7,,0,0,
18673_20251214,10:43:30,10:44:00,94_60137,8,,0,0,
18673_20251214,10:46:30,10:47:00,94_61002,9,,0,0,
18673_20251214,10:50:00,10:50:00,94_62042,10,,0,0,
18674_20251214,13:30:00,13:30:00,94_62042,0,,0,0,
18674_20251214,13:33:00,13:33:30,94_61002,1,,0,0,
18674_20251214,13:36:00,13:36:30,94_60137,2,,0,0,
18674_20251214,13:38:30,13:39:00,94_60111,3,,0,0,
18674_20251214,13:40:30,13:41:00,94_60103,4,,0,0,
18674_20251214,13:43:00,13:43:30,94_60087,5,,0,0,
18674_20251214,13:45:30,13:46:00,94_60095,6,,0,0,
18674_20251214,13:47:30,13:48:00,94_60038,7,,0,0,
18674_20251214,13:50:00,13:50:30,94_60046,8,,0,0,
18674_20251214,13:54:00,13:54:30,94_60004,9,,0,0,
18674_20251214,13:59:00,13:59:00,94_59006,10,,0,0,
18675_20251214,10:31:00,10:31:00,94_59006,0,,0,0,
18675_20251214,10:34:00,10:34:30,94_60004,1,,0,0,
18675_20251214,10:39:00,10:39:30,94_60046,2,,0,0,
18675_20251214,10:41:30,10:42:00,94_60038,3,,0,0,
18675_20251214,10:43:30,10:44:00,94_60095,4,,0,0,
18675_20251214,10:46:00,10:46:30,94_60087,5,,0,0,
18675_20251214,10:48:30,10:49:00,94_60103,6,,0,0,
18675_20251214,10:51:00,10:51:30,94_60111,7,,0,0,
18675_20251214,10:53:30,10:54:00,94_60137,8,,0,0,
18675_20251214,10:56:30,10:57:00,94_61002,9,,0,0,
18675_20251214,11:00:00,11:00:00,94_62042,10,,0,0,
18676_20251214,14:30:00,14:30:00,94_62042,0,,0,0,
18676_20251214,14:33:00,14:33:30,94_61002,1,,0,0,
18676_20251214,14:36:00,14:36:30,94_60137,2,,0,0,
18676_20251214,14:38:30,14:39:00,94_60111,3,,0,0,
18676_20251214,14:40:30,14:41:00,94_60103,4,,0,0,
18676_20251214,14:43:00,14:43:30,94_60087,5,,0,0,
18676_20251214,14:45:30,14:46:00,94_60095,6,,0,0,
18676_20251214,14:47:30,14:48:00,94_60038,7,,0,0,
18676_20251214,14:50:00,14:50:30,94_60046,8,,0,0,
18676_20251214,14:54:00,14:54:30,94_60004,9,,0,0,
18676_20251214,14:59:00,14:59:00,94_59006,10,,0,0,
18677_20251214,11:21:00,11:21:00,94_59006,0,,0,0,
18677_20251214,11:24:00,11:24:30,94_60004,1,,0,0,
18677_20251214,11:29:00,11:29:30,94_60046,2,,0,0,
18677_20251214,11:31:30,11:32:00,94_60038,3,,0,0,
18677_20251214,11:33:30,11:34:00,94_60095,4,,0,0,
18677_20251214,11:36:00,11:36:30,94_60087,5,,0,0,
18677_20251214,11:38:30,11:39:00,94_60103,6,,0,0,
18677_20251214,11:41:00,11:41:30,94_60111,7,,0,0,
18677_20251214,11:43:30,11:44:00,94_60137,8,,0,0,
18677_20251214,11:46:30,11:47:00,94_61002,9,,0,0,
18677_20251214,11:50:00,11:50:00,94_62042,10,,0,0,
18678_20251214,15:30:00,15:30:00,94_62042,0,,0,0,
18678_20251214,15:33:00,15:33:30,94_61002,1,,0,0,
18678_20251214,15:36:00,15:36:30,94_60137,2,,0,0,
18678_20251214,15:38:30,15:39:00,94_60111,3,,0,0,
18678_20251214,15:40:30,15:41:00,94_60103,4,,0,0,
18678_20251214,15:43:00,15:43:30,94_60087,5,,0,0,
18678_20251214,15:45:30,15:46:00,94_60095,6,,0,0,
18678_20251214,15:47:30,15:48:00,94_60038,7,,0,0,
18678_20251214,15:50:00,15:50:30,94_60046,8,,0,0,
18678_20251214,15:54:00,15:54:30,94_60004,9,,0,0,
18678_20251214,15:59:00,15:59:00,94_59006,10,,0,0,
18679_20251214,11:31:00,11:31:00,94_59006,0,,0,0,
18679_20251214,11:34:00,11:34:30,94_60004,1,,0,0,
18679_20251214,11:39:00,11:39:30,94_60046,2,,0,0,
18679_20251214,11:41:30,11:42:00,94_60038,3,,0,0,
18679_20251214,11:43:30,11:44:00,94_60095,4,,0,0,
18679_20251214,11:46:00,11:46:30,94_60087,5,,0,0,
18679_20251214,11:48:30,11:49:00,94_60103,6,,0,0,
18679_20251214,11:51:00,11:51:30,94_60111,7,,0,0,
18679_20251214,11:53:30,11:54:00,94_60137,8,,0,0,
18679_20251214,11:56:30,11:57:00,94_61002,9,,0,0,
18679_20251214,12:00:00,12:00:00,94_62042,10,,0,0,
18680_20251214,16:30:00,16:30:00,94_62042,0,,0,0,
18680_20251214,16:33:00,16:33:30,94_61002,1,,0,0,
18680_20251214,16:36:00,16:36:30,94_60137,2,,0,0,
18680_20251214,16:38:30,16:39:00,94_60111,3,,0,0,
18680_20251214,16:40:30,16:41:00,94_60103,4,,0,0,
18680_20251214,16:43:00,16:43:30,94_60087,5,,0,0,
18680_20251214,16:45:30,16:46:00,94_60095,6,,0,0,
18680_20251214,16:47:30,16:48:00,94_60038,7,,0,0,
18680_20251214,16:50:00,16:50:30,94_60046,8,,0,0,
18680_20251214,16:54:00,16:54:30,94_60004,9,,0,0,
18680_20251214,16:59:00,16:59:00,94_59006,10,,0,0,
18681_20251214,12:21:00,12:21:00,94_59006,0,,0,0,
18681_20251214,12:24:00,12:24:30,94_60004,1,,0,0,
18681_20251214,12:29:00,12:29:30,94_60046,2,,0,0,
18681_20251214,12:31:30,12:32:00,94_60038,3,,0,0,
18681_20251214,12:33:30,12:34:00,94_60095,4,,0,0,
18681_20251214,12:36:00,12:36:30,94_60087,5,,0,0,
18681_20251214,12:38:30,12:39:00,94_60103,6,,0,0,
18681_20251214,12:41:00,12:41:30,94_60111,7,,0,0,
18681_20251214,12:43:30,12:44:00,94_60137,8,,0,0,
18681_20251214,12:46:30,12:47:00,94_61002,9,,0,0,
18681_20251214,12:50:00,12:50:00,94_62042,10,,0,0,
18682_20251214,17:05:00,17:05:00,94_62042,0,,0,0,
18682_20251214,17:08:00,17:08:30,94_61002,1,,0,0,
18682_20251214,17:11:00,17:11:30,94_60137,2,,0,0,
18682_20251214,17:13:30,17:14:00,94_60111,3,,0,0,
18682_20251214,17:15:30,17:16:00,94_60103,4,,0,0,
18682_20251214,17:18:00,17:18:30,94_60087,5,,0,0,
18682_20251214,17:20:30,17:21:00,94_60095,6,,0,0,
18682_20251214,17:22:30,17:23:00,94_60038,7,,0,0,
18682_20251214,17:25:00,17:25:30,94_60046,8,,0,0,
18682_20251214,17:29:00,17:29:30,94_60004,9,,0,0,
18682_20251214,17:34:00,17:34:00,94_59006,10,,0,0,
18683_20251214,12:31:00,12:31:00,94_59006,0,,0,0,
18683_20251214,12:34:00,12:34:30,94_60004,1,,0,0,
18683_20251214,12:39:00,12:39:30,94_60046,2,,0,0,
18683_20251214,12:41:30,12:42:00,94_60038,3,,0,0,
18683_20251214,12:43:30,12:44:00,94_60095,4,,0,0,
18683_20251214,12:46:00,12:46:30,94_60087,5,,0,0,
18683_20251214,12:48:30,12:49:00,94_60103,6,,0,0,
18683_20251214,12:51:00,12:51:30,94_60111,7,,0,0,
18683_20251214,12:53:30,12:54:00,94_60137,8,,0,0,
18683_20251214,12:56:30,12:57:00,94_61002,9,,0,0,
18683_20251214,13:00:00,13:00:00,94_62042,10,,0,0,
18684_20251214,17:30:00,17:30:00,94_62042,0,,0,0,
18684_20251214,17:33:00,17:33:30,94_61002,1,,0,0,
18684_20251214,17:36:00,17:36:30,94_60137,2,,0,0,
18684_20251214,17:38:30,17:39:00,94_60111,3,,0,0,
18684_20251214,17:40:30,17:41:00,94_60103,4,,0,0,
